Year,County,Party,Partisan_Lean,Candidate,Votes,National_Winner,County_Winner
1924,Rutherford,Progressive,Left,Robert M. La Follette,32,FALSE,FALSE
1924,Rutherford,Other,Other,Various,0,FALSE,FALSE
1924,Scott,Democratic,Center-Left,John W. Davis,274,FALSE,FALSE
1924,Scott,Republican,Center-Right,Calvin Coolidge,1611,TRUE,TRUE
1924,Scott,Progressive,Left,Robert M. La Follette,188,FALSE,FALSE
1924,Scott,Other,Other,Various,0,FALSE,FALSE
1924,Sequatchie,Democratic,Center-Left,John W. Davis,374,FALSE,TRUE
1924,Sequatchie,Republican,Center-Right,Calvin Coolidge,247,TRUE,FALSE
1924,Sequatchie,Progressive,Left,Robert M. La Follette,5,FALSE,FALSE
1924,Sequatchie,Other,Other,Various,0,FALSE,FALSE
1924,Sevier,Democratic,Center-Left,John W. Davis,448,FALSE,FALSE
1924,Sevier,Republican,Center-Right,Calvin Coolidge,3517,TRUE,TRUE
1924,Sevier,Progressive,Left,Robert M. La Follette,24,FALSE,FALSE
1924,Sevier,Other,Other,Various,0,FALSE,FALSE
1924,Shelby,Democratic,Center-Left,John W. Davis,13696,FALSE,TRUE
1924,Shelby,Republican,Center-Right,Calvin Coolidge,7369,TRUE,FALSE
1924,Shelby,Progressive,Left,Robert M. La Follette,2002,FALSE,FALSE
1924,Shelby,Other,Other,Various,0,FALSE,FALSE
1924,Smith,Democratic,Center-Left,John W. Davis,1701,FALSE,TRUE
1924,Smith,Republican,Center-Right,Calvin Coolidge,700,TRUE,FALSE
1924,Smith,Progressive,Left,Robert M. La Follette,22,FALSE,FALSE
1924,Smith,Other,Other,Various,6,FALSE,FALSE
1924,Stewart,Democratic,Center-Left,John W. Davis,1369,FALSE,TRUE
1924,Stewart,Republican,Center-Right,Calvin Coolidge,264,TRUE,FALSE
1924,Stewart,Progressive,Left,Robert M. La Follette,25,FALSE,FALSE
1924,Stewart,Other,Other,Various,0,FALSE,FALSE
1924,Sullivan,Democratic,Center-Left,John W. Davis,3313,FALSE,TRUE
1924,Sullivan,Republican,Center-Right,Calvin Coolidge,2247,TRUE,FALSE
1924,Sullivan,Progressive,Left,Robert M. La Follette,65,FALSE,FALSE
1924,Sullivan,Other,Other,Various,0,FALSE,FALSE
1924,Sumner,Democratic,Center-Left,John W. Davis,2631,FALSE,TRUE
1924,Sumner,Republican,Center-Right,Calvin Coolidge,435,TRUE,FALSE
1924,Sumner,Progressive,Left,Robert M. La Follette,57,FALSE,FALSE
1924,Sumner,Other,Other,Various,0,FALSE,FALSE
1924,Tipton,Democratic,Center-Left,John W. Davis,1917,FALSE,TRUE
1924,Tipton,Republican,Center-Right,Calvin Coolidge,218,TRUE,FALSE
1924,Tipton,Progressive,Left,Robert M. La Follette,40,FALSE,FALSE
1924,Tipton,Other,Other,Various,2,FALSE,FALSE
1924,Trousdale,Democratic,Center-Left,John W. Davis,684,FALSE,TRUE
1924,Trousdale,Republican,Center-Right,Calvin Coolidge,143,TRUE,FALSE
1924,Trousdale,Progressive,Left,Robert M. La Follette,4,FALSE,FALSE
1924,Trousdale,Other,Other,Various,0,FALSE,FALSE
1924,Unicoi,Democratic,Center-Left,John W. Davis,381,FALSE,FALSE
1924,Unicoi,Republican,Center-Right,Calvin Coolidge,1381,TRUE,TRUE
1924,Unicoi,Progressive,Left,Robert M. La Follette,135,FALSE,FALSE
1924,Unicoi,Other,Other,Various,3,FALSE,FALSE
1924,Union,Democratic,Center-Left,John W. Davis,368,FALSE,FALSE
1924,Union,Republican,Center-Right,Calvin Coolidge,1540,TRUE,TRUE
1924,Union,Progressive,Left,Robert M. La Follette,57,FALSE,FALSE
1924,Union,Other,Other,Various,0,FALSE,FALSE
1924,Van Buren,Democratic,Center-Left,John W. Davis,357,FALSE,TRUE
1924,Van Buren,Republican,Center-Right,Calvin Coolidge,123,TRUE,FALSE
1924,Van Buren,Progressive,Left,Robert M. La Follette,3,FALSE,FALSE
1924,Van Buren,Other,Other,Various,0,FALSE,FALSE
1924,Warren,Democratic,Center-Left,John W. Davis,1356,FALSE,TRUE
1924,Warren,Republican,Center-Right,Calvin Coolidge,490,TRUE,FALSE
1924,Warren,Progressive,Left,Robert M. La Follette,23,FALSE,FALSE
1924,Warren,Other,Other,Various,5,FALSE,FALSE
1924,Washington,Democratic,Center-Left,John W. Davis,1839,FALSE,FALSE
1924,Washington,Republican,Center-Right,Calvin Coolidge,3243,TRUE,TRUE
1924,Washington,Progressive,Left,Robert M. La Follette,76,FALSE,FALSE
1924,Washington,Other,Other,Various,0,FALSE,FALSE
1924,Wayne,Democratic,Center-Left,John W. Davis,448,FALSE,FALSE
1924,Wayne,Republican,Center-Right,Calvin Coolidge,1398,TRUE,TRUE
1924,Wayne,Progressive,Left,Robert M. La Follette,12,FALSE,FALSE
1924,Wayne,Other,Other,Various,0,FALSE,FALSE
1924,Weakley,Democratic,Center-Left,John W. Davis,3149,FALSE,TRUE
1924,Weakley,Republican,Center-Right,Calvin Coolidge,1154,TRUE,FALSE
1924,Weakley,Progressive,Left,Robert M. La Follette,24,FALSE,FALSE
1924,Weakley,Other,Other,Various,0,FALSE,FALSE
1924,White,Democratic,Center-Left,John W. Davis,1162,FALSE,TRUE
1924,White,Republican,Center-Right,Calvin Coolidge,452,TRUE,FALSE
1924,White,Progressive,Left,Robert M. La Follette,42,FALSE,FALSE
1924,White,Other,Other,Various,0,FALSE,FALSE
1924,Williamson,Democratic,Center-Left,John W. Davis,1626,FALSE,TRUE
1924,Williamson,Republican,Center-Right,Calvin Coolidge,242,TRUE,FALSE
1924,Williamson,Progressive,Left,Robert M. La Follette,48,FALSE,FALSE
1924,Williamson,Other,Other,Various,0,FALSE,FALSE
1924,Wilson,Democratic,Center-Left,John W. Davis,2043,FALSE,TRUE
1924,Wilson,Republican,Center-Right,Calvin Coolidge,580,TRUE,FALSE
1924,Wilson,Progressive,Left,Robert M. La Follette,26,FALSE,FALSE
1924,Wilson,Other,Other,Various,6,FALSE,FALSE
1928,Anderson,Republican,Center-Right,Herbert Hoover,2306,TRUE,TRUE
1928,Anderson,Democratic,Center-Left,Al Smith,537,FALSE,FALSE
1928,Anderson,Other,Other,Various,0,FALSE,FALSE
1928,Bedford,Republican,Center-Right,Herbert Hoover,1405,TRUE,FALSE
1928,Bedford,Democratic,Center-Left,Al Smith,1532,FALSE,TRUE
1928,Bedford,Other,Other,Various,0,FALSE,FALSE
1928,Benton,Republican,Center-Right,Herbert Hoover,949,TRUE,FALSE
1928,Benton,Democratic,Center-Left,Al Smith,1241,FALSE,TRUE
1928,Benton,Other,Other,Various,13,FALSE,FALSE
1928,Bledsoe,Republican,Center-Right,Herbert Hoover,899,TRUE,TRUE
1928,Bledsoe,Democratic,Center-Left,Al Smith,600,FALSE,FALSE
1928,Bledsoe,Other,Other,Various,0,FALSE,FALSE
1928,Blount,Republican,Center-Right,Herbert Hoover,4135,TRUE,TRUE
1928,Blount,Democratic,Center-Left,Al Smith,715,FALSE,FALSE
1928,Blount,Other,Other,Various,5,FALSE,FALSE
1928,Bradley,Republican,Center-Right,Herbert Hoover,2854,TRUE,TRUE
1928,Bradley,Democratic,Center-Left,Al Smith,913,FALSE,FALSE
1928,Bradley,Other,Other,Various,3,FALSE,FALSE
1928,Campbell,Republican,Center-Right,Herbert Hoover,3007,TRUE,TRUE
1928,Campbell,Democratic,Center-Left,Al Smith,585,FALSE,FALSE
1928,Campbell,Other,Other,Various,5,FALSE,FALSE
1928,Cannon,Republican,Center-Right,Herbert Hoover,588,TRUE,FALSE
1928,Cannon,Democratic,Center-Left,Al Smith,622,FALSE,TRUE
1928,Cannon,Other,Other,Various,0,FALSE,FALSE
1928,Carroll,Republican,Center-Right,Herbert Hoover,2987,TRUE,TRUE
1928,Carroll,Democratic,Center-Left,Al Smith,1743,FALSE,FALSE
1928,Carroll,Other,Other,Various,21,FALSE,FALSE
1928,Carter,Republican,Center-Right,Herbert Hoover,4934,TRUE,TRUE
1928,Carter,Democratic,Center-Left,Al Smith,512,FALSE,FALSE
1928,Carter,Other,Other,Various,14,FALSE,FALSE
1928,Cheatham,Republican,Center-Right,Herbert Hoover,488,TRUE,FALSE
1928,Cheatham,Democratic,Center-Left,Al Smith,913,FALSE,TRUE
1928,Cheatham,Other,Other,Various,2,FALSE,FALSE
1928,Chester,Republican,Center-Right,Herbert Hoover,588,TRUE,FALSE
1928,Chester,Democratic,Center-Left,Al Smith,735,FALSE,TRUE
1928,Chester,Other,Other,Various,0,FALSE,FALSE
1928,Claiborne,Republican,Center-Right,Herbert Hoover,2565,TRUE,TRUE
1928,Claiborne,Democratic,Center-Left,Al Smith,1225,FALSE,FALSE
1928,Claiborne,Other,Other,Various,0,FALSE,FALSE
1928,Clay,Republican,Center-Right,Herbert Hoover,556,TRUE,FALSE
1928,Clay,Democratic,Center-Left,Al Smith,576,FALSE,TRUE
1928,Clay,Other,Other,Various,2,FALSE,FALSE
1928,Cocke,Republican,Center-Right,Herbert Hoover,2909,TRUE,TRUE
1928,Cocke,Democratic,Center-Left,Al Smith,722,FALSE,FALSE
1928,Cocke,Other,Other,Various,3,FALSE,FALSE
1928,Coffee,Republican,Center-Right,Herbert Hoover,1126,TRUE,FALSE
1928,Coffee,Democratic,Center-Left,Al Smith,1175,FALSE,TRUE
1928,Coffee,Other,Other,Various,10,FALSE,FALSE
1928,Crockett,Republican,Center-Right,Herbert Hoover,710,TRUE,FALSE
1928,Crockett,Democratic,Center-Left,Al Smith,749,FALSE,TRUE
1928,Crockett,Other,Other,Various,0,FALSE,FALSE
1928,Cumberland,Republican,Center-Right,Herbert Hoover,1188,TRUE,TRUE
1928,Cumberland,Democratic,Center-Left,Al Smith,507,FALSE,FALSE
1928,Cumberland,Other,Other,Various,0,FALSE,FALSE
1928,Davidson,Republican,Center-Right,Herbert Hoover,15359,TRUE,TRUE
1928,Davidson,Democratic,Center-Left,Al Smith,13453,FALSE,FALSE
1928,Davidson,Other,Other,Various,27,FALSE,FALSE
1928,Decatur,Republican,Center-Right,Herbert Hoover,748,TRUE,FALSE
1928,Decatur,Democratic,Center-Left,Al Smith,812,FALSE,TRUE
1928,Decatur,Other,Other,Various,0,FALSE,FALSE
1928,DeKalb,Republican,Center-Right,Herbert Hoover,2261,TRUE,TRUE
1928,DeKalb,Democratic,Center-Left,Al Smith,1690,FALSE,FALSE
1928,DeKalb,Other,Other,Various,0,FALSE,FALSE
1928,Dickson,Republican,Center-Right,Herbert Hoover,891,TRUE,FALSE
1928,Dickson,Democratic,Center-Left,Al Smith,1428,FALSE,TRUE
1928,Dickson,Other,Other,Various,0,FALSE,FALSE
1928,Dyer,Republican,Center-Right,Herbert Hoover,842,TRUE,FALSE
1928,Dyer,Democratic,Center-Left,Al Smith,2661,FALSE,TRUE
1928,Dyer,Other,Other,Various,0,FALSE,FALSE
1928,Fayette,Republican,Center-Right,Herbert Hoover,122,TRUE,FALSE
1928,Fayette,Democratic,Center-Left,Al Smith,1100,FALSE,TRUE
1928,Fayette,Other,Other,Various,0,FALSE,FALSE
1928,Fentress,Republican,Center-Right,Herbert Hoover,1399,TRUE,TRUE
1928,Fentress,Democratic,Center-Left,Al Smith,375,FALSE,FALSE
1928,Fentress,Other,Other,Various,18,FALSE,FALSE
1928,Franklin,Republican,Center-Right,Herbert Hoover,928,TRUE,FALSE
1928,Franklin,Democratic,Center-Left,Al Smith,1698,FALSE,TRUE
1928,Franklin,Other,Other,Various,6,FALSE,FALSE
1928,Gibson,Republican,Center-Right,Herbert Hoover,1372,TRUE,FALSE
1928,Gibson,Democratic,Center-Left,Al Smith,2911,FALSE,TRUE
1928,Gibson,Other,Other,Various,8,FALSE,FALSE
1928,Giles,Republican,Center-Right,Herbert Hoover,1032,TRUE,FALSE
1928,Giles,Democratic,Center-Left,Al Smith,2661,FALSE,TRUE
1928,Giles,Other,Other,Various,0,FALSE,FALSE
1928,Grainger,Republican,Center-Right,Herbert Hoover,1464,TRUE,TRUE
1928,Grainger,Democratic,Center-Left,Al Smith,466,FALSE,FALSE
1928,Grainger,Other,Other,Various,12,FALSE,FALSE
1928,Greene,Republican,Center-Right,Herbert Hoover,3599,TRUE,TRUE
1928,Greene,Democratic,Center-Left,Al Smith,2297,FALSE,FALSE
1928,Greene,Other,Other,Various,0,FALSE,FALSE
1928,Grundy,Republican,Center-Right,Herbert Hoover,380,TRUE,FALSE
1928,Grundy,Democratic,Center-Left,Al Smith,608,FALSE,TRUE
1928,Grundy,Other,Other,Various,4,FALSE,FALSE
1928,Hamblen,Republican,Center-Right,Herbert Hoover,1902,TRUE,TRUE
1928,Hamblen,Democratic,Center-Left,Al Smith,1270,FALSE,FALSE
1928,Hamblen,Other,Other,Various,0,FALSE,FALSE
1928,Hamilton,Republican,Center-Right,Herbert Hoover,13244,TRUE,TRUE
1928,Hamilton,Democratic,Center-Left,Al Smith,7190,FALSE,FALSE
1928,Hamilton,Other,Other,Various,103,FALSE,FALSE
1928,Hancock,Republican,Center-Right,Herbert Hoover,1039,TRUE,TRUE
1928,Hancock,Democratic,Center-Left,Al Smith,216,FALSE,FALSE
1928,Hancock,Other,Other,Various,0,FALSE,FALSE
1928,Hardeman,Republican,Center-Right,Herbert Hoover,491,TRUE,FALSE
1928,Hardeman,Democratic,Center-Left,Al Smith,1459,FALSE,TRUE
1928,Hardeman,Other,Other,Various,10,FALSE,FALSE
1928,Hardin,Republican,Center-Right,Herbert Hoover,1585,TRUE,TRUE
1928,Hardin,Democratic,Center-Left,Al Smith,709,FALSE,FALSE
1928,Hardin,Other,Other,Various,7,FALSE,FALSE
1928,Hawkins,Republican,Center-Right,Herbert Hoover,2969,TRUE,TRUE
1928,Hawkins,Democratic,Center-Left,Al Smith,1190,FALSE,FALSE
1928,Hawkins,Other,Other,Various,6,FALSE,FALSE
1928,Haywood,Republican,Center-Right,Herbert Hoover,178,TRUE,FALSE
1928,Haywood,Democratic,Center-Left,Al Smith,2024,FALSE,TRUE
1928,Haywood,Other,Other,Various,0,FALSE,FALSE
1928,Henderson,Republican,Center-Right,Herbert Hoover,2005,TRUE,TRUE
1928,Henderson,Democratic,Center-Left,Al Smith,714,FALSE,FALSE
1928,Henderson,Other,Other,Various,33,FALSE,FALSE
1928,Henry,Republican,Center-Right,Herbert Hoover,1041,TRUE,FALSE
1928,Henry,Democratic,Center-Left,Al Smith,2667,FALSE,TRUE
1928,Henry,Other,Other,Various,5,FALSE,FALSE
1928,Hickman,Republican,Center-Right,Herbert Hoover,511,TRUE,FALSE
1928,Hickman,Democratic,Center-Left,Al Smith,1039,FALSE,TRUE
1928,Hickman,Other,Other,Various,0,FALSE,FALSE
1928,Houston,Republican,Center-Right,Herbert Hoover,374,TRUE,TRUE
1928,Houston,Democratic,Center-Left,Al Smith,258,FALSE,FALSE
1928,Houston,Other,Other,Various,0,FALSE,FALSE
1928,Humphreys,Republican,Center-Right,Herbert Hoover,441,TRUE,FALSE
1928,Humphreys,Democratic,Center-Left,Al Smith,771,FALSE,TRUE
1928,Humphreys,Other,Other,Various,6,FALSE,FALSE
1928,Jackson,Republican,Center-Right,Herbert Hoover,617,TRUE,FALSE
1928,Jackson,Democratic,Center-Left,Al Smith,832,FALSE,TRUE
1928,Jackson,Other,Other,Various,15,FALSE,FALSE
1928,Jefferson,Republican,Center-Right,Herbert Hoover,2582,TRUE,TRUE
1928,Jefferson,Democratic,Center-Left,Al Smith,437,FALSE,FALSE
1928,Jefferson,Other,Other,Various,0,FALSE,FALSE
1928,Johnson,Republican,Center-Right,Herbert Hoover,3057,TRUE,TRUE
1928,Johnson,Democratic,Center-Left,Al Smith,196,FALSE,FALSE
1928,Johnson,Other,Other,Various,8,FALSE,FALSE
1928,Knox,Republican,Center-Right,Herbert Hoover,14627,TRUE,TRUE
1928,Knox,Democratic,Center-Left,Al Smith,5767,FALSE,FALSE
1928,Knox,Other,Other,Various,44,FALSE,FALSE
1928,Lake,Republican,Center-Right,Herbert Hoover,166,TRUE,FALSE
1928,Lake,Democratic,Center-Left,Al Smith,960,FALSE,TRUE
1928,Lake,Other,Other,Various,0,FALSE,FALSE
1928,Lauderdale,Republican,Center-Right,Herbert Hoover,430,TRUE,FALSE
1928,Lauderdale,Democratic,Center-Left,Al Smith,2798,FALSE,TRUE
1928,Lauderdale,Other,Other,Various,0,FALSE,FALSE
1928,Lawrence,Republican,Center-Right,Herbert Hoover,3581,TRUE,TRUE
1928,Lawrence,Democratic,Center-Left,Al Smith,2780,FALSE,FALSE
1928,Lawrence,Other,Other,Various,12,FALSE,FALSE
1928,Lewis,Republican,Center-Right,Herbert Hoover,269,TRUE,FALSE
1928,Lewis,Democratic,Center-Left,Al Smith,414,FALSE,TRUE
1928,Lewis,Other,Other,Various,0,FALSE,FALSE
1928,Lincoln,Republican,Center-Right,Herbert Hoover,743,TRUE,FALSE
1928,Lincoln,Democratic,Center-Left,Al Smith,2377,FALSE,TRUE
1928,Lincoln,Other,Other,Various,7,FALSE,FALSE
1928,Loudon,Republican,Center-Right,Herbert Hoover,2128,TRUE,TRUE
1928,Loudon,Democratic,Center-Left,Al Smith,590,FALSE,FALSE
1928,Loudon,Other,Other,Various,1,FALSE,FALSE
1928,Macon,Republican,Center-Right,Herbert Hoover,1937,TRUE,TRUE
1928,Macon,Democratic,Center-Left,Al Smith,419,FALSE,FALSE
1928,Macon,Other,Other,Various,0,FALSE,FALSE
1928,Madison,Republican,Center-Right,Herbert Hoover,1894,TRUE,FALSE
1928,Madison,Democratic,Center-Left,Al Smith,3577,FALSE,TRUE
1928,Madison,Other,Other,Various,0,FALSE,FALSE
1928,Marion,Republican,Center-Right,Herbert Hoover,1659,TRUE,TRUE
1928,Marion,Democratic,Center-Left,Al Smith,1161,FALSE,FALSE
1928,Marion,Other,Other,Various,0,FALSE,FALSE
1928,Marshall,Republican,Center-Right,Herbert Hoover,735,TRUE,FALSE
1928,Marshall,Democratic,Center-Left,Al Smith,1584,FALSE,TRUE
1928,Marshall,Other,Other,Various,0,FALSE,FALSE
1928,Maury,Republican,Center-Right,Herbert Hoover,1362,TRUE,FALSE
1928,Maury,Democratic,Center-Left,Al Smith,3652,FALSE,TRUE
1928,Maury,Other,Other,Various,0,FALSE,FALSE
1928,McMinn,Republican,Center-Right,Herbert Hoover,4440,TRUE,TRUE
1928,McMinn,Democratic,Center-Left,Al Smith,2025,FALSE,FALSE
1928,McMinn,Other,Other,Various,16,FALSE,FALSE
1928,McNairy,Republican,Center-Right,Herbert Hoover,2326,TRUE,TRUE
1928,McNairy,Democratic,Center-Left,Al Smith,1209,FALSE,FALSE
1928,McNairy,Other,Other,Various,0,FALSE,FALSE
1928,Meigs,Republican,Center-Right,Herbert Hoover,722,TRUE,TRUE
1928,Meigs,Democratic,Center-Left,Al Smith,589,FALSE,FALSE
1928,Meigs,Other,Other,Various,0,FALSE,FALSE
1928,Monroe,Republican,Center-Right,Herbert Hoover,3312,TRUE,TRUE
1928,Monroe,Democratic,Center-Left,Al Smith,2031,FALSE,FALSE
1928,Monroe,Other,Other,Various,0,FALSE,FALSE
1928,Montgomery,Republican,Center-Right,Herbert Hoover,1748,TRUE,FALSE
1928,Montgomery,Democratic,Center-Left,Al Smith,1868,FALSE,TRUE
1928,Montgomery,Other,Other,Various,0,FALSE,FALSE
1928,Moore,Republican,Center-Right,Herbert Hoover,133,TRUE,FALSE
1928,Moore,Democratic,Center-Left,Al Smith,431,FALSE,TRUE
1928,Moore,Other,Other,Various,7,FALSE,FALSE
1928,Morgan,Republican,Center-Right,Herbert Hoover,1487,TRUE,TRUE
1928,Morgan,Democratic,Center-Left,Al Smith,446,FALSE,FALSE
1928,Morgan,Other,Other,Various,0,FALSE,FALSE
1928,Obion,Republican,Center-Right,Herbert Hoover,789,TRUE,FALSE
1928,Obion,Democratic,Center-Left,Al Smith,2492,FALSE,TRUE
1928,Obion,Other,Other,Various,0,FALSE,FALSE
1928,Overton,Republican,Center-Right,Herbert Hoover,1195,TRUE,TRUE
1928,Overton,Democratic,Center-Left,Al Smith,1105,FALSE,FALSE
1928,Overton,Other,Other,Various,7,FALSE,FALSE
1928,Perry,Republican,Center-Right,Herbert Hoover,360,TRUE,FALSE
1928,Perry,Democratic,Center-Left,Al Smith,622,FALSE,TRUE
1928,Perry,Other,Other,Various,0,FALSE,FALSE
1928,Pickett,Republican,Center-Right,Herbert Hoover,745,TRUE,TRUE
1928,Pickett,Democratic,Center-Left,Al Smith,383,FALSE,FALSE
1928,Pickett,Other,Other,Various,7,FALSE,FALSE
1928,Polk,Republican,Center-Right,Herbert Hoover,1760,TRUE,TRUE
1928,Polk,Democratic,Center-Left,Al Smith,1012,FALSE,FALSE
1928,Polk,Other,Other,Various,12,FALSE,FALSE
1928,Putnam,Republican,Center-Right,Herbert Hoover,1612,TRUE,FALSE
1928,Putnam,Democratic,Center-Left,Al Smith,2145,FALSE,TRUE
1928,Putnam,Other,Other,Various,0,FALSE,FALSE
1928,Rhea,Republican,Center-Right,Herbert Hoover,1588,TRUE,TRUE
1928,Rhea,Democratic,Center-Left,Al Smith,846,FALSE,FALSE
1928,Rhea,Other,Other,Various,0,FALSE,FALSE
1928,Roane,Republican,Center-Right,Herbert Hoover,2971,TRUE,TRUE
1928,Roane,Democratic,Center-Left,Al Smith,761,FALSE,FALSE
1928,Roane,Other,Other,Various,22,FALSE,FALSE
1928,Robertson,Republican,Center-Right,Herbert Hoover,848,TRUE,FALSE
1928,Robertson,Democratic,Center-Left,Al Smith,1543,FALSE,TRUE
1928,Robertson,Other,Other,Various,11,FALSE,FALSE
1928,Rutherford,Republican,Center-Right,Herbert Hoover,1429,TRUE,FALSE
1928,Rutherford,Democratic,Center-Left,Al Smith,2115,FALSE,TRUE
1928,Rutherford,Other,Other,Various,0,FALSE,FALSE
1928,Scott,Republican,Center-Right,Herbert Hoover,2700,TRUE,TRUE
1928,Scott,Democratic,Center-Left,Al Smith,244,FALSE,FALSE
1928,Scott,Other,Other,Various,4,FALSE,FALSE
1928,Sequatchie,Republican,Center-Right,Herbert Hoover,298,TRUE,FALSE
1928,Sequatchie,Democratic,Center-Left,Al Smith,383,FALSE,TRUE
1928,Sequatchie,Other,Other,Various,0,FALSE,FALSE
1928,Sevier,Republican,Center-Right,Herbert Hoover,3874,TRUE,TRUE
1928,Sevier,Democratic,Center-Left,Al Smith,308,FALSE,FALSE
1928,Sevier,Other,Other,Various,3,FALSE,FALSE
1928,Shelby,Republican,Center-Right,Herbert Hoover,11969,TRUE,FALSE
1928,Shelby,Democratic,Center-Left,Al Smith,18040,FALSE,TRUE
1928,Shelby,Other,Other,Various,92,FALSE,FALSE
1928,Smith,Republican,Center-Right,Herbert Hoover,1150,TRUE,FALSE
1928,Smith,Democratic,Center-Left,Al Smith,1446,FALSE,TRUE
1928,Smith,Other,Other,Various,10,FALSE,FALSE
1928,Stewart,Republican,Center-Right,Herbert Hoover,403,TRUE,FALSE
1928,Stewart,Democratic,Center-Left,Al Smith,1257,FALSE,TRUE
1928,Stewart,Other,Other,Various,0,FALSE,FALSE
1928,Sullivan,Republican,Center-Right,Herbert Hoover,4151,TRUE,TRUE
1928,Sullivan,Democratic,Center-Left,Al Smith,3216,FALSE,FALSE
1928,Sullivan,Other,Other,Various,0,FALSE,FALSE
1928,Sumner,Republican,Center-Right,Herbert Hoover,1045,TRUE,FALSE
1928,Sumner,Democratic,Center-Left,Al Smith,2541,FALSE,TRUE
1928,Sumner,Other,Other,Various,3,FALSE,FALSE
1928,Tipton,Republican,Center-Right,Herbert Hoover,425,TRUE,FALSE
1928,Tipton,Democratic,Center-Left,Al Smith,1889,FALSE,TRUE
1928,Tipton,Other,Other,Various,15,FALSE,FALSE
1928,Trousdale,Republican,Center-Right,Herbert Hoover,179,TRUE,FALSE
1928,Trousdale,Democratic,Center-Left,Al Smith,607,FALSE,TRUE
1928,Trousdale,Other,Other,Various,1,FALSE,FALSE
1928,Unicoi,Republican,Center-Right,Herbert Hoover,2044,TRUE,TRUE
1928,Unicoi,Democratic,Center-Left,Al Smith,376,FALSE,FALSE
1928,Unicoi,Other,Other,Various,7,FALSE,FALSE
1928,Union,Republican,Center-Right,Herbert Hoover,1826,TRUE,TRUE
1928,Union,Democratic,Center-Left,Al Smith,360,FALSE,FALSE
1928,Union,Other,Other,Various,6,FALSE,FALSE
1928,Van Buren,Republican,Center-Right,Herbert Hoover,257,TRUE,FALSE
1928,Van Buren,Democratic,Center-Left,Al Smith,260,FALSE,TRUE
1928,Van Buren,Other,Other,Various,0,FALSE,FALSE
1928,Warren,Republican,Center-Right,Herbert Hoover,923,TRUE,FALSE
1928,Warren,Democratic,Center-Left,Al Smith,1112,FALSE,TRUE
1928,Warren,Other,Other,Various,10,FALSE,FALSE
1928,Washington,Republican,Center-Right,Herbert Hoover,4889,TRUE,TRUE
1928,Washington,Democratic,Center-Left,Al Smith,1545,FALSE,FALSE
1928,Washington,Other,Other,Various,0,FALSE,FALSE
1928,Wayne,Republican,Center-Right,Herbert Hoover,1756,TRUE,TRUE
1928,Wayne,Democratic,Center-Left,Al Smith,382,FALSE,FALSE
1928,Wayne,Other,Other,Various,11,FALSE,FALSE
1928,Weakley,Republican,Center-Right,Herbert Hoover,1358,TRUE,FALSE
1928,Weakley,Democratic,Center-Left,Al Smith,2495,FALSE,TRUE
1928,Weakley,Other,Other,Various,0,FALSE,FALSE
1928,White,Republican,Center-Right,Herbert Hoover,776,TRUE,FALSE
1928,White,Democratic,Center-Left,Al Smith,1022,FALSE,TRUE
1928,White,Other,Other,Various,0,FALSE,FALSE
1928,Williamson,Republican,Center-Right,Herbert Hoover,693,TRUE,FALSE
1928,Williamson,Democratic,Center-Left,Al Smith,1595,FALSE,TRUE
1928,Williamson,Other,Other,Various,7,FALSE,FALSE
1928,Wilson,Republican,Center-Right,Herbert Hoover,1049,TRUE,FALSE
