YEAR,ELECTYPE,LOCALITY,COUNTY,STATEFP,PRECINCT,PRECINCT_NAME,OFFICENAME,CANDIDATE,PARTY,VOTES
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States Senate,Robert O. Watson,Independent,14
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Jeff Clark,Democrat,263
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Bill Frist,Republican,980
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Tom Burrell,Green,24
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Charles F Johnson,Independent,8
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Joel Kinstle,Independent,7
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,David Jarrod Ownby,Independent,5
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Robert O. Watson,Independent,13
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Jeff Clark,Democrat,214
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Bill Frist,Republican,468
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Tom Burrell,Green,21
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Charles F Johnson,Independent,5
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Joel Kinstle,Independent,7
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,David Jarrod Ownby,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Robert O. Watson,Independent,1
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Jeff Clark,Democrat,9
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Bill Frist,Republican,21
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Tom Burrell,Green,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Charles F Johnson,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Joel Kinstle,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,David Jarrod Ownby,Independent,1
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Robert O. Watson,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Jeff Clark,Democrat,47
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Bill Frist,Republican,152
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Tom Burrell,Green,5
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Charles F Johnson,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Joel Kinstle,Independent,1
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,David Jarrod Ownby,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Robert O. Watson,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Jeff Clark,Democrat,143
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Bill Frist,Republican,335
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Tom Burrell,Green,9
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Charles F Johnson,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Joel Kinstle,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,David Jarrod Ownby,Independent,2
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Robert O. Watson,Independent,7
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Jeff Clark,Democrat,347
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Bill Frist,Republican,837
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Tom Burrell,Green,35
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Charles F Johnson,Independent,7
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Joel Kinstle,Independent,2
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,David Jarrod Ownby,Independent,1
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Robert O. Watson,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States Senate,Write-Ins,Write-In,1
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Jeff Clark,Democrat,495
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Bill Frist,Republican,1291
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Tom Burrell,Green,47
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Charles F Johnson,Independent,3
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Joel Kinstle,Independent,5
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,David Jarrod Ownby,Independent,5
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Robert O. Watson,Independent,6
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Jeff Clark,Democrat,95
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Bill Frist,Republican,138
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Tom Burrell,Green,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Charles F Johnson,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Joel Kinstle,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,David Jarrod Ownby,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Robert O. Watson,Independent,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Jeff Clark,Democrat,1116
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Bill Frist,Republican,2230
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Tom Burrell,Green,47
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Charles F Johnson,Independent,15
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Joel Kinstle,Independent,14
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,David Jarrod Ownby,Independent,10
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Robert O. Watson,Independent,24
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States Senate,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,1-1,Ashland City,United States House of Representatives District 7,Richard P. Sims,Democrat,283
2000,PRIMARY,FEDERAL,Cheatham,47,1-1,Ashland City,United States House of Representatives District 7,Ed Bryant,Republican,531
2000,PRIMARY,FEDERAL,Cheatham,47,1-1,Ashland City,United States House of Representatives District 7,Denis Solee,Libertarian,41
2000,PRIMARY,FEDERAL,Cheatham,47,1-1,Ashland City,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,2-1,Cheatham County High,United States House of Representatives District 7,Richard P. Sims,Democrat,54
2000,PRIMARY,FEDERAL,Cheatham,47,2-1,Cheatham County High,United States House of Representatives District 7,Ed Bryant,Republican,156
2000,PRIMARY,FEDERAL,Cheatham,47,2-1,Cheatham County High,United States House of Representatives District 7,Denis Solee,Libertarian,12
2000,PRIMARY,FEDERAL,Cheatham,47,2-1,Cheatham County High,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 7,Richard P. Sims,Democrat,329
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 7,Ed Bryant,Republican,694
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 7,Denis Solee,Libertarian,29
2000,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham Elementary,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 7,Richard P. Sims,Democrat,290
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 7,Ed Bryant,Republican,904
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 7,Denis Solee,Libertarian,42
2000,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 7,Richard P. Sims,Democrat,224
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 7,Ed Bryant,Republican,447
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 7,Denis Solee,Libertarian,19
2000,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham Elementary,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Richard P. Sims,Democrat,9
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Ed Bryant,Republican,25
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Denis Solee,Libertarian,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope CC,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 7,Richard P. Sims,Democrat,54
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 7,Ed Bryant,Republican,141
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 7,Denis Solee,Libertarian,5
2000,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore Middle,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Richard P. Sims,Democrat,160
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Ed Bryant,Republican,307
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Denis Solee,Libertarian,12
2000,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers Fire,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States House of Representatives District 7,Richard P. Sims,Democrat,363
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States House of Representatives District 7,Ed Bryant,Republican,758
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States House of Representatives District 7,Denis Solee,Libertarian,50
2000,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram City Hall,United States House of Representatives District 7,Write-Ins,Write-In,1
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States House of Representatives District 7,Richard P. Sims,Democrat,507
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States House of Representatives District 7,Ed Bryant,Republican,1225
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States House of Representatives District 7,Denis Solee,Libertarian,60
2000,PRIMARY,FEDERAL,Cheatham,47,6-1,Kingston Springs,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 7,Richard P. Sims,Democrat,94
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 7,Ed Bryant,Republican,137
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 7,Denis Solee,Libertarian,0
2000,PRIMARY,FEDERAL,Cheatham,47,ABSENTEE,ABSENTEE,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 7,Richard P. Sims,Democrat,1077
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 7,Ed Bryant,Republican,2118
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 7,Denis Solee,Libertarian,79
2000,PRIMARY,FEDERAL,Cheatham,47,EARLY,EARLY,United States House of Representatives District 7,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee Senate District 22,Rosalind Kurita,Democrat,520
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee Senate District 22,Wallace M. Redd,Republican,377
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee Senate District 22,Rosalind Kurita,Democrat,138
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee Senate District 22,Wallace M. Redd,Republican,100
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee Senate District 22,Rosalind Kurita,Democrat,589
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee Senate District 22,Wallace M. Redd,Republican,517
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Rosalind Kurita,Democrat,697
2000,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Wallace M. Redd,Republican,603
2000,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee Senate District 22,Rosalind Kurita,Democrat,438
2000,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee Senate District 22,Wallace M. Redd,Republican,285
2000,PRIMARY,STATE,Cheatham,47,4-1,West Cheatham Elementary,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee Senate District 22,Rosalind Kurita,Democrat,16
2000,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee Senate District 22,Wallace M. Redd,Republican,20
2000,PRIMARY,STATE,Cheatham,47,4-2,New Hope CC,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee Senate District 22,Rosalind Kurita,Democrat,116
2000,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee Senate District 22,Wallace M. Redd,Republican,89
2000,PRIMARY,STATE,Cheatham,47,4-3,Sycamore Middle,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee Senate District 22,Rosalind Kurita,Democrat,299
2000,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee Senate District 22,Wallace M. Redd,Republican,199
2000,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,5-2,Pegram City Hall,Tennessee Senate District 22,Rosalind Kurita,Democrat,695
2000,PRIMARY,STATE,Cheatham,47,5-2,Pegram City Hall,Tennessee Senate District 22,Wallace M. Redd,Republican,517
2000,PRIMARY,STATE,Cheatham,47,5-2,Pegram City Hall,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,6-1,Kingston Springs,Tennessee Senate District 22,Rosalind Kurita,Democrat,1043
2000,PRIMARY,STATE,Cheatham,47,6-1,Kingston Springs,Tennessee Senate District 22,Wallace M. Redd,Republican,796
2000,PRIMARY,STATE,Cheatham,47,6-1,Kingston Springs,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,ABSENTEE,ABSENTEE,Tennessee Senate District 22,Rosalind Kurita,Democrat,136
2000,PRIMARY,STATE,Cheatham,47,ABSENTEE,ABSENTEE,Tennessee Senate District 22,Wallace M. Redd,Republican,102
2000,PRIMARY,STATE,Cheatham,47,ABSENTEE,ABSENTEE,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,EARLY,EARLY,Tennessee Senate District 22,Rosalind Kurita,Democrat,2036
2000,PRIMARY,STATE,Cheatham,47,EARLY,EARLY,Tennessee Senate District 22,Wallace M. Redd,Republican,1487
2000,PRIMARY,STATE,Cheatham,47,EARLY,EARLY,Tennessee Senate District 22,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee House of Representatives District 63,Mike L. Williams,Democrat,539
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee House of Representatives District 63,Jeffrey L. Cassman,Republican,339
2000,PRIMARY,STATE,Cheatham,47,1-1,Ashland City,Tennessee House of Representatives District 63,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee House of Representatives District 63,Mike L. Williams,Democrat,159
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee House of Representatives District 63,Jeffrey L. Cassman,Republican,74
2000,PRIMARY,STATE,Cheatham,47,2-1,Cheatham County High,Tennessee House of Representatives District 63,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 63,Mike L. Williams,Democrat,563
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 63,Jeffrey L. Cassman,Republican,518
2000,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham Elementary,Tennessee House of Representatives District 63,Write-Ins,Write-In,0
2000,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers Fire,Tennessee House of Representatives District 63,Mike L. Williams,Democrat,299
